interview_id,brand_name,perception_category,perception_value,sentiment,quote,transcript_id,created_at,brand_id
P20,Sunlight,คุ้มค่า / ประหยัด,ล้างดี สะอาด คราบอาหารมัน ออกหมด โดยไม่ต้องขัดเยอะ เวลาเด็กกินของทอดเยอะๆ ล้างแป๊บเดียวก็สะอาด คุ้มก,Positive,ล้างดี สะอาด คราบอาหารมัน ออกหมด โดยไม่ต้องขัดเยอะ เวลาเด็กกินของทอดเยอะๆ ล้างแป๊บเดียวก็สะอาด คุ้มกับปริมาณค่ะ,464,2025-12-12T19:26:49.014458,4
P20,Sunlight,คุ้มค่า / ประหยัด,สนใจมากค่ะ เพราะตอนนี้ยังต้องแบ่งใช้ LiponF สำหรับจานมัน กับ Sunlight สูตรอ่อนโยน สำหรับของเด็กเล็ก ,Positive,สนใจมากค่ะ เพราะตอนนี้ยังต้องแบ่งใช้ LiponF สำหรับจานมัน กับ Sunlight สูตรอ่อนโยน สำหรับของเด็กเล็ก อยากได้ตัวเดียวจบ,474,2025-12-12T19:26:49.014458,4
P20,Sunlight,มือไม่แห้ง / อ่อนโยนต่อมือ,สนใจมากค่ะ เพราะตอนนี้ยังต้องแบ่งใช้ LiponF สำหรับจานมัน กับ Sunlight สูตรอ่อนโยน สำหรับของเด็กเล็ก ,Positive,สนใจมากค่ะ เพราะตอนนี้ยังต้องแบ่งใช้ LiponF สำหรับจานมัน กับ Sunlight สูตรอ่อนโยน สำหรับของเด็กเล็ก อยากได้ตัวเดียวจบ,474,2025-12-12T19:26:49.014458,4
P20,Sunlight,กลิ่นหอม,LiponF คือ ของจริงจัง ล้างมัน เหมาะกับครัวใหญ่ Sunlight คือ ของบ้าน กลิ่นดี แต่ยังไม่ค่อยมั่นใจเรื่อ,Mixed,LiponF คือ ของจริงจัง ล้างมัน เหมาะกับครัวใหญ่ Sunlight คือ ของบ้าน กลิ่นดี แต่ยังไม่ค่อยมั่นใจเรื่องสารตกค้าง เวลาใช้กับของเด็ก,476,2025-12-12T19:26:49.014458,4
P20,Sunlight,ปลอดภัย / ไม่มีสารตกค้าง,LiponF คือ ของจริงจัง ล้างมัน เหมาะกับครัวใหญ่ Sunlight คือ ของบ้าน กลิ่นดี แต่ยังไม่ค่อยมั่นใจเรื่อ,Mixed,LiponF คือ ของจริงจัง ล้างมัน เหมาะกับครัวใหญ่ Sunlight คือ ของบ้าน กลิ่นดี แต่ยังไม่ค่อยมั่นใจเรื่องสารตกค้าง เวลาใช้กับของเด็ก,476,2025-12-12T19:26:49.014458,4
P21,Sunlight,กลิ่นหอม,ส่วนใหญ่ Sunlight ครับ เพราะซื้อสะดวก หอม ล้างมันออกดี ไม่ต้องบีบเยอะ กลิ่นเลมอนช่วยให้รู้สึกสดชื่นห,Positive,ส่วนใหญ่ Sunlight ครับ เพราะซื้อสะดวก หอม ล้างมันออกดี ไม่ต้องบีบเยอะ กลิ่นเลมอนช่วยให้รู้สึกสดชื่นหลังวันเหนื่อย ๆ,482,2025-12-12T19:28:06.962127,4
P21,Sunlight,กลิ่นหอม,เคยครับ แรงดี ล้างกล่องมัน ๆ ได้หมด แต่กลิ่นแรงไปนิด เวลาใช้ตอนกลางคืนในห้องเช่าเล็ก กลิ่นจะอบอยู่ใน,Mixed,เคยครับ แรงดี ล้างกล่องมัน ๆ ได้หมด แต่กลิ่นแรงไปนิด เวลาใช้ตอนกลางคืนในห้องเช่าเล็ก กลิ่นจะอบอยู่ในห้อง,484,2025-12-12T19:28:06.963128,4
P21,Sunlight,กลิ่นหอม,ราคากับกลิ่นครับ บางเดือนเงินไม่พอ ก็เลือกแบบรีฟิลใหญ่คุ้ม แต่ยังต้องหอมด้วย ล้างแล้วไม่มีกลิ่นค้างใ,Positive,ราคากับกลิ่นครับ บางเดือนเงินไม่พอ ก็เลือกแบบรีฟิลใหญ่คุ้ม แต่ยังต้องหอมด้วย ล้างแล้วไม่มีกลิ่นค้างในกล่อง,486,2025-12-12T19:28:06.963128,4
P21,Sunlight,กลิ่นหอม,หอมแบบสดชื่น สะอาด ไม่ฉุน กลิ่นเลมอนหรือมะกรูดโอเค ล้างเสร็จแล้วรู้สึกห้องสะอาดด้วย,Positive,หอมแบบสดชื่น สะอาด ไม่ฉุน กลิ่นเลมอนหรือมะกรูดโอเค ล้างเสร็จแล้วรู้สึกห้องสะอาดด้วย,492,2025-12-12T19:28:06.963128,4
P21,Sunlight,กลิ่นหอม,LiponF เหมาะกับร้านอาหาร ของจริงจัง Sunlight เหมาะกับใช้ในบ้านหรือคนอยู่หอ กลิ่นดีกว่า แต่ล้างมันน้อ,Mixed,LiponF เหมาะกับร้านอาหาร ของจริงจัง Sunlight เหมาะกับใช้ในบ้านหรือคนอยู่หอ กลิ่นดีกว่า แต่ล้างมันน้อยกว่า ถ้าได้รวมข้อดีสองอย่างเข้าด้วยกันจะดีมาก,496,2025-12-12T19:28:06.963128,4
P21,Sunlight,กลิ่นหอม,Sunlight ครับ เพราะหอม ล้างไว หาซื้อง่าย แต่ถ้ามีโปร LiponF ก็ซื้อไว้ล้างหม้อใหญ่ ใช้สลับกัน,Positive,Sunlight ครับ เพราะหอม ล้างไว หาซื้อง่าย แต่ถ้ามีโปร LiponF ก็ซื้อไว้ล้างหม้อใหญ่ ใช้สลับกัน,498,2025-12-12T19:28:06.963128,4
P21,Sunlight,ขจัดคราบมัน,ส่วนใหญ่ Sunlight ครับ เพราะซื้อสะดวก หอม ล้างมันออกดี ไม่ต้องบีบเยอะ กลิ่นเลมอนช่วยให้รู้สึกสดชื่นห,Positive,ส่วนใหญ่ Sunlight ครับ เพราะซื้อสะดวก หอม ล้างมันออกดี ไม่ต้องบีบเยอะ กลิ่นเลมอนช่วยให้รู้สึกสดชื่นหลังวันเหนื่อย ๆ,482,2025-12-12T19:28:06.963128,4
P21,Sunlight,ขจัดคราบมัน,เคยครับ แรงดี ล้างกล่องมัน ๆ ได้หมด แต่กลิ่นแรงไปนิด เวลาใช้ตอนกลางคืนในห้องเช่าเล็ก กลิ่นจะอบอยู่ใน,Mixed,เคยครับ แรงดี ล้างกล่องมัน ๆ ได้หมด แต่กลิ่นแรงไปนิด เวลาใช้ตอนกลางคืนในห้องเช่าเล็ก กลิ่นจะอบอยู่ในห้อง,484,2025-12-12T19:28:06.963128,4
P21,Sunlight,ขจัดคราบมัน,หอมแบบสดชื่น สะอาด ไม่ฉุน กลิ่นเลมอนหรือมะกรูดโอเค ล้างเสร็จแล้วรู้สึกห้องสะอาดด้วย,Positive,หอมแบบสดชื่น สะอาด ไม่ฉุน กลิ่นเลมอนหรือมะกรูดโอเค ล้างเสร็จแล้วรู้สึกห้องสะอาดด้วย,492,2025-12-12T19:28:06.963128,4
P21,Sunlight,ขจัดคราบมัน,LiponF เหมาะกับร้านอาหาร ของจริงจัง Sunlight เหมาะกับใช้ในบ้านหรือคนอยู่หอ กลิ่นดีกว่า แต่ล้างมันน้อ,Mixed,LiponF เหมาะกับร้านอาหาร ของจริงจัง Sunlight เหมาะกับใช้ในบ้านหรือคนอยู่หอ กลิ่นดีกว่า แต่ล้างมันน้อยกว่า ถ้าได้รวมข้อดีสองอย่างเข้าด้วยกันจะดีมาก,496,2025-12-12T19:28:06.963128,4
P21,Sunlight,ขจัดคราบมัน,Sunlight ครับ เพราะหอม ล้างไว หาซื้อง่าย แต่ถ้ามีโปร LiponF ก็ซื้อไว้ล้างหม้อใหญ่ ใช้สลับกัน,Positive,Sunlight ครับ เพราะหอม ล้างไว หาซื้อง่าย แต่ถ้ามีโปร LiponF ก็ซื้อไว้ล้างหม้อใหญ่ ใช้สลับกัน,498,2025-12-12T19:28:06.963128,4
P21,Sunlight,ล้างออกง่าย,ส่วนใหญ่ Sunlight ครับ เพราะซื้อสะดวก หอม ล้างมันออกดี ไม่ต้องบีบเยอะ กลิ่นเลมอนช่วยให้รู้สึกสดชื่นห,Positive,ส่วนใหญ่ Sunlight ครับ เพราะซื้อสะดวก หอม ล้างมันออกดี ไม่ต้องบีบเยอะ กลิ่นเลมอนช่วยให้รู้สึกสดชื่นหลังวันเหนื่อย ๆ,482,2025-12-12T19:28:06.963128,4
P21,Sunlight,ราคา,ราคากับกลิ่นครับ บางเดือนเงินไม่พอ ก็เลือกแบบรีฟิลใหญ่คุ้ม แต่ยังต้องหอมด้วย ล้างแล้วไม่มีกลิ่นค้างใ,Positive,ราคากับกลิ่นครับ บางเดือนเงินไม่พอ ก็เลือกแบบรีฟิลใหญ่คุ้ม แต่ยังต้องหอมด้วย ล้างแล้วไม่มีกลิ่นค้างในกล่อง,486,2025-12-12T19:28:06.963128,4
P21,Sunlight,ราคา,Sunlight ครับ เพราะหอม ล้างไว หาซื้อง่าย แต่ถ้ามีโปร LiponF ก็ซื้อไว้ล้างหม้อใหญ่ ใช้สลับกัน,Positive,Sunlight ครับ เพราะหอม ล้างไว หาซื้อง่าย แต่ถ้ามีโปร LiponF ก็ซื้อไว้ล้างหม้อใหญ่ ใช้สลับกัน,498,2025-12-12T19:28:06.963128,4
P21,Sunlight,คุ้มค่า / ประหยัด,ราคากับกลิ่นครับ บางเดือนเงินไม่พอ ก็เลือกแบบรีฟิลใหญ่คุ้ม แต่ยังต้องหอมด้วย ล้างแล้วไม่มีกลิ่นค้างใ,Positive,ราคากับกลิ่นครับ บางเดือนเงินไม่พอ ก็เลือกแบบรีฟิลใหญ่คุ้ม แต่ยังต้องหอมด้วย ล้างแล้วไม่มีกลิ่นค้างในกล่อง,486,2025-12-12T19:28:06.963128,4
P21,Sunlight,คุ้มค่า / ประหยัด,LiponF เหมาะกับร้านอาหาร ของจริงจัง Sunlight เหมาะกับใช้ในบ้านหรือคนอยู่หอ กลิ่นดีกว่า แต่ล้างมันน้อ,Mixed,LiponF เหมาะกับร้านอาหาร ของจริงจัง Sunlight เหมาะกับใช้ในบ้านหรือคนอยู่หอ กลิ่นดีกว่า แต่ล้างมันน้อยกว่า ถ้าได้รวมข้อดีสองอย่างเข้าด้วยกันจะดีมาก,496,2025-12-12T19:28:06.963128,4
P21,Sunlight,สะอาด,หอมแบบสดชื่น สะอาด ไม่ฉุน กลิ่นเลมอนหรือมะกรูดโอเค ล้างเสร็จแล้วรู้สึกห้องสะอาดด้วย,Positive,หอมแบบสดชื่น สะอาด ไม่ฉุน กลิ่นเลมอนหรือมะกรูดโอเค ล้างเสร็จแล้วรู้สึกห้องสะอาดด้วย,492,2025-12-12T19:28:06.963128,4
P21,LiponF,กลิ่นหอม,ราคากับกลิ่นครับ บางเดือนเงินไม่พอ ก็เลือกแบบรีฟิลใหญ่คุ้ม แต่ยังต้องหอมด้วย ล้างแล้วไม่มีกลิ่นค้างใ,Positive,ราคากับกลิ่นครับ บางเดือนเงินไม่พอ ก็เลือกแบบรีฟิลใหญ่คุ้ม แต่ยังต้องหอมด้วย ล้างแล้วไม่มีกลิ่นค้างในกล่อง,486,2025-12-12T19:28:06.963128,1
P21,LiponF,กลิ่นหอม,LiponF เหมาะกับร้านอาหาร ของจริงจัง Sunlight เหมาะกับใช้ในบ้านหรือคนอยู่หอ กลิ่นดีกว่า แต่ล้างมันน้อ,Mixed,LiponF เหมาะกับร้านอาหาร ของจริงจัง Sunlight เหมาะกับใช้ในบ้านหรือคนอยู่หอ กลิ่นดีกว่า แต่ล้างมันน้อยกว่า ถ้าได้รวมข้อดีสองอย่างเข้าด้วยกันจะดีมาก,496,2025-12-12T19:28:06.963128,1
P21,LiponF,กลิ่นหอม,Sunlight ครับ เพราะหอม ล้างไว หาซื้อง่าย แต่ถ้ามีโปร LiponF ก็ซื้อไว้ล้างหม้อใหญ่ ใช้สลับกัน,Positive,Sunlight ครับ เพราะหอม ล้างไว หาซื้อง่าย แต่ถ้ามีโปร LiponF ก็ซื้อไว้ล้างหม้อใหญ่ ใช้สลับกัน,498,2025-12-12T19:28:06.963128,1
P21,LiponF,ราคา,ราคากับกลิ่นครับ บางเดือนเงินไม่พอ ก็เลือกแบบรีฟิลใหญ่คุ้ม แต่ยังต้องหอมด้วย ล้างแล้วไม่มีกลิ่นค้างใ,Positive,ราคากับกลิ่นครับ บางเดือนเงินไม่พอ ก็เลือกแบบรีฟิลใหญ่คุ้ม แต่ยังต้องหอมด้วย ล้างแล้วไม่มีกลิ่นค้างในกล่อง,486,2025-12-12T19:28:06.963128,1
P21,LiponF,ราคา,Sunlight ครับ เพราะหอม ล้างไว หาซื้อง่าย แต่ถ้ามีโปร LiponF ก็ซื้อไว้ล้างหม้อใหญ่ ใช้สลับกัน,Positive,Sunlight ครับ เพราะหอม ล้างไว หาซื้อง่าย แต่ถ้ามีโปร LiponF ก็ซื้อไว้ล้างหม้อใหญ่ ใช้สลับกัน,498,2025-12-12T19:28:06.963128,1
P21,LiponF,คุ้มค่า / ประหยัด,ราคากับกลิ่นครับ บางเดือนเงินไม่พอ ก็เลือกแบบรีฟิลใหญ่คุ้ม แต่ยังต้องหอมด้วย ล้างแล้วไม่มีกลิ่นค้างใ,Positive,ราคากับกลิ่นครับ บางเดือนเงินไม่พอ ก็เลือกแบบรีฟิลใหญ่คุ้ม แต่ยังต้องหอมด้วย ล้างแล้วไม่มีกลิ่นค้างในกล่อง,486,2025-12-12T19:28:06.963128,1
P21,LiponF,คุ้มค่า / ประหยัด,LiponF เหมาะกับร้านอาหาร ของจริงจัง Sunlight เหมาะกับใช้ในบ้านหรือคนอยู่หอ กลิ่นดีกว่า แต่ล้างมันน้อ,Mixed,LiponF เหมาะกับร้านอาหาร ของจริงจัง Sunlight เหมาะกับใช้ในบ้านหรือคนอยู่หอ กลิ่นดีกว่า แต่ล้างมันน้อยกว่า ถ้าได้รวมข้อดีสองอย่างเข้าด้วยกันจะดีมาก,496,2025-12-12T19:28:06.963128,1
P21,LiponF,ขจัดคราบมัน,LiponF เหมาะกับร้านอาหาร ของจริงจัง Sunlight เหมาะกับใช้ในบ้านหรือคนอยู่หอ กลิ่นดีกว่า แต่ล้างมันน้อ,Mixed,LiponF เหมาะกับร้านอาหาร ของจริงจัง Sunlight เหมาะกับใช้ในบ้านหรือคนอยู่หอ กลิ่นดีกว่า แต่ล้างมันน้อยกว่า ถ้าได้รวมข้อดีสองอย่างเข้าด้วยกันจะดีมาก,496,2025-12-12T19:28:06.963128,1
P21,LiponF,ขจัดคราบมัน,Sunlight ครับ เพราะหอม ล้างไว หาซื้อง่าย แต่ถ้ามีโปร LiponF ก็ซื้อไว้ล้างหม้อใหญ่ ใช้สลับกัน,Positive,Sunlight ครับ เพราะหอม ล้างไว หาซื้อง่าย แต่ถ้ามีโปร LiponF ก็ซื้อไว้ล้างหม้อใหญ่ ใช้สลับกัน,498,2025-12-12T19:28:06.963128,1
P21,Organic,กลิ่นหอม,ราคากับกลิ่นครับ บางเดือนเงินไม่พอ ก็เลือกแบบรีฟิลใหญ่คุ้ม แต่ยังต้องหอมด้วย ล้างแล้วไม่มีกลิ่นค้างใ,Positive,ราคากับกลิ่นครับ บางเดือนเงินไม่พอ ก็เลือกแบบรีฟิลใหญ่คุ้ม แต่ยังต้องหอมด้วย ล้างแล้วไม่มีกลิ่นค้างในกล่อง,486,2025-12-12T19:28:06.963128,3
P21,Organic,ราคา,ราคากับกลิ่นครับ บางเดือนเงินไม่พอ ก็เลือกแบบรีฟิลใหญ่คุ้ม แต่ยังต้องหอมด้วย ล้างแล้วไม่มีกลิ่นค้างใ,Positive,ราคากับกลิ่นครับ บางเดือนเงินไม่พอ ก็เลือกแบบรีฟิลใหญ่คุ้ม แต่ยังต้องหอมด้วย ล้างแล้วไม่มีกลิ่นค้างในกล่อง,486,2025-12-12T19:28:06.963128,3
P21,Organic,คุ้มค่า / ประหยัด,ราคากับกลิ่นครับ บางเดือนเงินไม่พอ ก็เลือกแบบรีฟิลใหญ่คุ้ม แต่ยังต้องหอมด้วย ล้างแล้วไม่มีกลิ่นค้างใ,Positive,ราคากับกลิ่นครับ บางเดือนเงินไม่พอ ก็เลือกแบบรีฟิลใหญ่คุ้ม แต่ยังต้องหอมด้วย ล้างแล้วไม่มีกลิ่นค้างในกล่อง,486,2025-12-12T19:28:06.963128,3
P21,Muji,กลิ่นหอม,ราคากับกลิ่นครับ บางเดือนเงินไม่พอ ก็เลือกแบบรีฟิลใหญ่คุ้ม แต่ยังต้องหอมด้วย ล้างแล้วไม่มีกลิ่นค้างใ,Positive,ราคากับกลิ่นครับ บางเดือนเงินไม่พอ ก็เลือกแบบรีฟิลใหญ่คุ้ม แต่ยังต้องหอมด้วย ล้างแล้วไม่มีกลิ่นค้างในกล่อง,486,2025-12-12T19:28:06.963128,2
P21,Muji,ราคา,ราคากับกลิ่นครับ บางเดือนเงินไม่พอ ก็เลือกแบบรีฟิลใหญ่คุ้ม แต่ยังต้องหอมด้วย ล้างแล้วไม่มีกลิ่นค้างใ,Positive,ราคากับกลิ่นครับ บางเดือนเงินไม่พอ ก็เลือกแบบรีฟิลใหญ่คุ้ม แต่ยังต้องหอมด้วย ล้างแล้วไม่มีกลิ่นค้างในกล่อง,486,2025-12-12T19:28:06.963128,2
P21,Muji,คุ้มค่า / ประหยัด,ราคากับกลิ่นครับ บางเดือนเงินไม่พอ ก็เลือกแบบรีฟิลใหญ่คุ้ม แต่ยังต้องหอมด้วย ล้างแล้วไม่มีกลิ่นค้างใ,Positive,ราคากับกลิ่นครับ บางเดือนเงินไม่พอ ก็เลือกแบบรีฟิลใหญ่คุ้ม แต่ยังต้องหอมด้วย ล้างแล้วไม่มีกลิ่นค้างในกล่อง,486,2025-12-12T19:28:06.963128,2
P22,Sunlight,กลิ่นหอม,ใช้ Sunlight ค่ะ สูตรเลมอนธรรมชาติ ซื้อจาก 7-11 เพราะหาซื้อง่าย แล้วกลิ่นหอม สดชื่นดี,Positive,ใช้ Sunlight ค่ะ สูตรเลมอนธรรมชาติ ซื้อจาก 7-11 เพราะหาซื้อง่าย แล้วกลิ่นหอม สดชื่นดี,500,2025-12-12T19:29:26.182394,4
P22,Sunlight,กลิ่นหอม,เพราะมันไม่แรงเกินไป ฟองไม่เยอะมาก ล้างง่ายในอ่างเล็ก ๆ ที่หอ แล้วกลิ่นมันหอมแบบสะอาด ล้างเสร็จแล้วห,Positive,เพราะมันไม่แรงเกินไป ฟองไม่เยอะมาก ล้างง่ายในอ่างเล็ก ๆ ที่หอ แล้วกลิ่นมันหอมแบบสะอาด ล้างเสร็จแล้วห้องไม่มีกลิ่นอับ,502,2025-12-12T19:29:26.182394,4
P22,Sunlight,กลิ่นหอม,เหนื่อยค่ะ แต่ชอบกลิ่นตอนล้าง มันช่วยให้รู้สึกผ่อนคลาย กลิ่นเลมอนแบบเย็น ๆ ทำให้ห้องรู้สึกสะอาดขึ้น,Positive,เหนื่อยค่ะ แต่ชอบกลิ่นตอนล้าง มันช่วยให้รู้สึกผ่อนคลาย กลิ่นเลมอนแบบเย็น ๆ ทำให้ห้องรู้สึกสะอาดขึ้น,508,2025-12-12T19:29:26.182394,4
P22,Sunlight,กลิ่นหอม,Sunlight = หอม สดชื่น ใช้ง่ายในหอ LiponF = เข้มข้น ของแม่บ้านที่บ้าน ล้างมันดีแต่แรงไปสำหรับพื้นที่เ,Positive,Sunlight = หอม สดชื่น ใช้ง่ายในหอ LiponF = เข้มข้น ของแม่บ้านที่บ้าน ล้างมันดีแต่แรงไปสำหรับพื้นที่เล็ก,516,2025-12-12T19:29:26.182394,4
P22,Sunlight,กลิ่นหอม,Sunlight ค่ะ หอม ล้างง่าย ไม่ฟองเยอะ หาซื้อง่ายด้วย,Positive,Sunlight ค่ะ หอม ล้างง่าย ไม่ฟองเยอะ หาซื้อง่ายด้วย,518,2025-12-12T19:29:26.182394,4
P22,Sunlight,คุ้มค่า / ประหยัด,ใช้ Sunlight ค่ะ สูตรเลมอนธรรมชาติ ซื้อจาก 7-11 เพราะหาซื้อง่าย แล้วกลิ่นหอม สดชื่นดี,Positive,ใช้ Sunlight ค่ะ สูตรเลมอนธรรมชาติ ซื้อจาก 7-11 เพราะหาซื้อง่าย แล้วกลิ่นหอม สดชื่นดี,500,2025-12-12T19:29:26.182394,4
P22,Sunlight,สิ่งแวดล้อม,ใช้ Sunlight ค่ะ สูตรเลมอนธรรมชาติ ซื้อจาก 7-11 เพราะหาซื้อง่าย แล้วกลิ่นหอม สดชื่นดี,Positive,ใช้ Sunlight ค่ะ สูตรเลมอนธรรมชาติ ซื้อจาก 7-11 เพราะหาซื้อง่าย แล้วกลิ่นหอม สดชื่นดี,500,2025-12-12T19:29:26.182394,4
P22,Sunlight,ล้างออกง่าย,เพราะมันไม่แรงเกินไป ฟองไม่เยอะมาก ล้างง่ายในอ่างเล็ก ๆ ที่หอ แล้วกลิ่นมันหอมแบบสะอาด ล้างเสร็จแล้วห,Positive,เพราะมันไม่แรงเกินไป ฟองไม่เยอะมาก ล้างง่ายในอ่างเล็ก ๆ ที่หอ แล้วกลิ่นมันหอมแบบสะอาด ล้างเสร็จแล้วห้องไม่มีกลิ่นอับ,502,2025-12-12T19:29:26.182394,4
P22,Sunlight,ล้างออกง่าย,Sunlight = หอม สดชื่น ใช้ง่ายในหอ LiponF = เข้มข้น ของแม่บ้านที่บ้าน ล้างมันดีแต่แรงไปสำหรับพื้นที่เ,Mixed,Sunlight = หอม สดชื่น ใช้ง่ายในหอ LiponF = เข้มข้น ของแม่บ้านที่บ้าน ล้างมันดีแต่แรงไปสำหรับพื้นที่เล็ก,516,2025-12-12T19:29:26.182394,4
P22,Sunlight,ล้างออกง่าย,Sunlight ค่ะ หอม ล้างง่าย ไม่ฟองเยอะ หาซื้อง่ายด้วย,Positive,Sunlight ค่ะ หอม ล้างง่าย ไม่ฟองเยอะ หาซื้อง่ายด้วย,518,2025-12-12T19:29:26.182394,4
P22,Sunlight,ฟอง,เพราะมันไม่แรงเกินไป ฟองไม่เยอะมาก ล้างง่ายในอ่างเล็ก ๆ ที่หอ แล้วกลิ่นมันหอมแบบสะอาด ล้างเสร็จแล้วห,Positive,เพราะมันไม่แรงเกินไป ฟองไม่เยอะมาก ล้างง่ายในอ่างเล็ก ๆ ที่หอ แล้วกลิ่นมันหอมแบบสะอาด ล้างเสร็จแล้วห้องไม่มีกลิ่นอับ,502,2025-12-12T19:29:26.182394,4
P22,Sunlight,ฟอง,Sunlight ค่ะ หอม ล้างง่าย ไม่ฟองเยอะ หาซื้อง่ายด้วย,Positive,Sunlight ค่ะ หอม ล้างง่าย ไม่ฟองเยอะ หาซื้อง่ายด้วย,518,2025-12-12T19:29:26.182394,4
P22,Sunlight,ความรู้สึกผ่อนคลาย,เหนื่อยค่ะ แต่ชอบกลิ่นตอนล้าง มันช่วยให้รู้สึกผ่อนคลาย กลิ่นเลมอนแบบเย็น ๆ ทำให้ห้องรู้สึกสะอาดขึ้น,Positive,เหนื่อยค่ะ แต่ชอบกลิ่นตอนล้าง มันช่วยให้รู้สึกผ่อนคลาย กลิ่นเลมอนแบบเย็น ๆ ทำให้ห้องรู้สึกสะอาดขึ้น,508,2025-12-12T19:29:26.182394,4
P22,Sunlight,ทำให้ห้องรู้สึกสะอาดขึ้น,เหนื่อยค่ะ แต่ชอบกลิ่นตอนล้าง มันช่วยให้รู้สึกผ่อนคลาย กลิ่นเลมอนแบบเย็น ๆ ทำให้ห้องรู้สึกสะอาดขึ้น,Positive,เหนื่อยค่ะ แต่ชอบกลิ่นตอนล้าง มันช่วยให้รู้สึกผ่อนคลาย กลิ่นเลมอนแบบเย็น ๆ ทำให้ห้องรู้สึกสะอาดขึ้น,508,2025-12-12T19:29:26.182394,4
P22,Sunlight,ขจัดคราบมัน,Sunlight = หอม สดชื่น ใช้ง่ายในหอ LiponF = เข้มข้น ของแม่บ้านที่บ้าน ล้างมันดีแต่แรงไปสำหรับพื้นที่เ,Mixed,Sunlight = หอม สดชื่น ใช้ง่ายในหอ LiponF = เข้มข้น ของแม่บ้านที่บ้าน ล้างมันดีแต่แรงไปสำหรับพื้นที่เล็ก,516,2025-12-12T19:29:26.182394,4
P22,Sunlight,มือไม่แห้ง / อ่อนโยนต่อมือ,Sunlight = หอม สดชื่น ใช้ง่ายในหอ LiponF = เข้มข้น ของแม่บ้านที่บ้าน ล้างมันดีแต่แรงไปสำหรับพื้นที่เ,Mixed,Sunlight = หอม สดชื่น ใช้ง่ายในหอ LiponF = เข้มข้น ของแม่บ้านที่บ้าน ล้างมันดีแต่แรงไปสำหรับพื้นที่เล็ก,516,2025-12-12T19:29:26.182394,4
P22,Sunlight,หาซื้อง่าย,Sunlight ค่ะ หอม ล้างง่าย ไม่ฟองเยอะ หาซื้อง่ายด้วย,Positive,Sunlight ค่ะ หอม ล้างง่าย ไม่ฟองเยอะ หาซื้อง่ายด้วย,518,2025-12-12T19:29:26.182394,4
P22,LiponF,กลิ่นหอม,Sunlight = หอม สดชื่น ใช้ง่ายในหอ LiponF = เข้มข้น ของแม่บ้านที่บ้าน ล้างมันดีแต่แรงไปสำหรับพื้นที่เ,Positive,Sunlight = หอม สดชื่น ใช้ง่ายในหอ LiponF = เข้มข้น ของแม่บ้านที่บ้าน ล้างมันดีแต่แรงไปสำหรับพื้นที่เล็ก,516,2025-12-12T19:29:26.182394,1
P22,LiponF,ขจัดคราบมัน,Sunlight = หอม สดชื่น ใช้ง่ายในหอ LiponF = เข้มข้น ของแม่บ้านที่บ้าน ล้างมันดีแต่แรงไปสำหรับพื้นที่เ,Mixed,Sunlight = หอม สดชื่น ใช้ง่ายในหอ LiponF = เข้มข้น ของแม่บ้านที่บ้าน ล้างมันดีแต่แรงไปสำหรับพื้นที่เล็ก,516,2025-12-12T19:29:26.182394,1
P22,LiponF,ล้างออกง่าย,Sunlight = หอม สดชื่น ใช้ง่ายในหอ LiponF = เข้มข้น ของแม่บ้านที่บ้าน ล้างมันดีแต่แรงไปสำหรับพื้นที่เ,Mixed,Sunlight = หอม สดชื่น ใช้ง่ายในหอ LiponF = เข้มข้น ของแม่บ้านที่บ้าน ล้างมันดีแต่แรงไปสำหรับพื้นที่เล็ก,516,2025-12-12T19:29:26.182394,1
P22,LiponF,มือไม่แห้ง / อ่อนโยนต่อมือ,Sunlight = หอม สดชื่น ใช้ง่ายในหอ LiponF = เข้มข้น ของแม่บ้านที่บ้าน ล้างมันดีแต่แรงไปสำหรับพื้นที่เ,Mixed,Sunlight = หอม สดชื่น ใช้ง่ายในหอ LiponF = เข้มข้น ของแม่บ้านที่บ้าน ล้างมันดีแต่แรงไปสำหรับพื้นที่เล็ก,516,2025-12-12T19:29:26.182394,1
P23,Sunlight,กลิ่นหอม,ใช้ Sunlight มาตลอดเลยลูก ตั้งแต่รุ่นเก่าจนตอนนี้ เปลี่ยนแค่สูตร กลิ่นมะนาว ใช้แล้วคุ้นมือดี,Positive,ใช้ Sunlight มาตลอดเลยลูก ตั้งแต่รุ่นเก่าจนตอนนี้ เปลี่ยนแค่สูตร กลิ่นมะนาว ใช้แล้วคุ้นมือดี,520,2025-12-12T19:30:59.363954,4
P23,Sunlight,กลิ่นหอม,เพราะมันล้างง่าย ไม่เหนียวมือ กลิ่นไม่ฉุน แล้วก็มีขายทั่วไป ไปตลาดร้านไหนก็มี ไม่ต้องหายี่ห้ออื่น,Positive,เพราะมันล้างง่าย ไม่เหนียวมือ กลิ่นไม่ฉุน แล้วก็มีขายทั่วไป ไปตลาดร้านไหนก็มี ไม่ต้องหายี่ห้ออื่น,522,2025-12-12T19:30:59.363954,4
